#{"t_start": 1616892557.202469, "env_id": null}
r,l,t
-4.8,250,512.838078
-4.7,250,513.424537
-20.7,250,514.001245
-7.8,250,514.584842
-10.6,250,515.166351
-9.8,250,515.749629
-9.7,250,516.344289
-4.4,250,516.928651
-6.4,250,517.504551
-7.6,250,518.088837
-6.4,250,518.670658
-13.4,250,519.253667
-13.5,250,519.833316
-14.1,250,520.402458
-8.1,250,520.985527
-15.5,250,521.569195
-10.9,250,522.156273
-5.8,250,522.73784
-4.8,250,523.31181
-5.8,250,523.902169
-9.3,250,524.485485
-12.7,250,525.071868
-8.0,250,525.652822
-15.9,250,526.238385
-18.3,250,526.813508
-12.2,250,527.39537
-8.5,250,527.979351
-10.0,250,528.562086
-8.8,250,529.147195
-15.9,250,529.726467
-7.5,250,530.312146
-12.0,250,530.898463
-20.9,250,531.478832
-3.9,250,532.061831
-9.7,250,532.634147
-9.8,250,533.218806
-4.0,250,533.798385
-14.7,250,534.379394
-20.8,250,534.961484
-22.8,250,535.546191
-23.9,250,536.123679
-24.4,250,536.705567
-4.9,250,537.290668
-22.9,250,537.877785
-6.6,250,538.469809
-12.9,250,539.046701
-5.7,250,539.628853
-11.4,250,540.213315
-10.7,250,540.799142
-11.1,250,541.387352
-7.8,250,541.961834
-7.3,250,542.54529
-7.1,250,543.132004
-12.1,250,543.719363
-5.3,250,544.298665
-5.5,250,544.87789
-4.6,250,545.450696
-6.3,250,546.039788
-9.1,250,546.621938
-5.1,250,547.203104
-6.9,250,547.788768
-11.2,250,548.366938
-4.3,250,548.951199
-6.0,250,549.536492
-4.8,250,550.1193
-5.9,250,550.702714
-12.6,250,551.283114
-9.8,250,551.870013
-9.9,250,552.455173
-4.0,250,553.038912
-5.4,250,553.628482
-14.4,250,554.213065
-5.9,250,554.809766
-20.6,250,555.415249
-6.1,250,556.026283
-20.9,250,556.633792
-6.4,250,557.239584
-12.6,250,557.835402
-6.7,250,558.439699
-11.2,250,559.045934
-7.8,250,559.65184
-7.4,250,560.256822
-10.0,250,560.841871
-6.6,250,561.448822
-4.0,250,562.051252
-15.1,250,562.652971
-6.2,250,563.253907
-4.1,250,563.859072
-8.6,250,564.455463
-6.0,250,565.058071
-7.8,250,565.660958
-3.6,250,566.263295
-7.0,250,566.869201
-7.6,250,567.464232
-10.0,250,568.069077
-9.0,250,568.680324
-7.7,250,569.284833
-6.5,250,569.890147
-3.9,250,570.486297
-8.3,250,571.091827
-9.0,250,571.691686
-7.2,250,572.297449
-9.2,250,572.898856
-5.3,250,573.50549
-3.4,250,574.099072
-6.7,250,574.697866
-5.1,250,575.299777
-7.2,250,575.902818
-12.2,250,576.505883
-5.9,250,577.094208
-6.7,250,577.691151
-13.6,250,578.292523
-9.9,250,578.895597
-6.4,250,579.495927
-13.5,250,580.086723
-4.2,250,580.686402
-4.8,250,581.28757
-3.8,250,581.888113
-13.9,250,582.487346
-6.7,250,583.08855
-7.6,250,583.683014
-14.2,250,584.291049
-3.4,250,584.879152
-5.1,250,585.458429
-3.3,250,586.043726
-8.8,250,586.618744
-4.0,250,587.207129
-4.2,250,587.807243
-7.5,250,588.40617
-6.3,250,589.012639
-6.3,250,589.610417
-7.5,250,590.216065
-21.1,250,590.816122
-3.4,250,591.417777
-9.9,250,592.0325
-6.4,250,592.636286
-7.3,250,593.232025
-13.2,250,593.836727
-7.0,250,594.439348
-9.9,250,595.045469
-9.3,250,595.650331
-11.5,250,596.243866
-14.8,250,596.843919
-10.7,250,597.445807
-14.2,250,598.053017
-2.3,250,598.656224
-14.9,250,599.246951
-9.5,250,599.853507
-11.4,250,600.456413
-11.1,250,601.06312
-16.4,250,601.665704
-9.2,250,602.265964
-6.6,250,602.858741
-12.7,250,603.461019
-5.8,250,604.065042
-2.9,250,604.664701
-6.7,250,605.266404
-3.6,250,605.858829
-17.2,250,606.463035
-9.6,250,607.069636
-9.2,250,607.669621
-13.3,250,608.273879
-13.2,250,608.871007
-4.4,250,609.473001
-4.8,250,610.069692
-3.3,250,610.670639
-4.1,250,611.278913
-7.3,250,611.88092
-7.0,250,612.473598
-7.5,250,613.076496
-8.2,250,613.681682
-6.0,250,614.284796
-7.7,250,614.892715
-7.2,250,615.483835
-3.9,250,616.078424
-9.5,250,616.684219
-8.4,250,617.287379
-5.7,250,617.890768
-7.3,250,618.484465
-13.6,250,619.095742
-2.2,250,619.699278
-8.0,250,620.301694
-9.0,250,620.905442
-6.1,250,621.505886
-14.3,250,622.098957
-7.4,250,622.705629
-6.9,250,623.310583
-5.8,250,623.911798
-9.6,250,624.513268
-3.0,250,625.103337
-21.3,250,625.703764
-25.1,250,626.306636
-10.0,250,626.905511
-13.4,250,627.507528
